locationid,study_county,latitude,longitude,ctadi_score,refined_need_percentile,trial_access_disadvantage_percentile,weighted_avg_miles_reduced,weighted_distance_reduction,target_tracts_improved,target_tracts_within_5mi_after,target_tracts_within_10mi_after,modeled_depression_burden_within_5mi_after,modeled_depression_burden_within_10mi_after,critical_deserts_within_5mi_after,critical_deserts_within_10mi_after,optimization_rank
36005011701,"Bronx County, NY",40.8143907,-73.8835978,51.58798200444095,73.0909090909091,36.411092985318106,0.0,0.0,0,0,38,0.0,20333.4,0,0,1557
36005023702,"Bronx County, NY",40.8606441,-73.8973195,19.55816816438928,50.97520661157024,7.504078303425775,0.0,0.0,0,0,38,0.0,20333.4,0,0,1558
36005027700,"Bronx County, NY",40.8783975,-73.9014677,46.75286540383869,91.90082644628099,23.784665579119086,0.0,0.0,0,0,38,0.0,20333.4,0,0,1559
36005024700,"Bronx County, NY",40.855495,-73.9184721,22.90741009207975,41.88429752066116,12.528548123980423,0.0,0.0,0,0,38,0.0,20333.4,0,0,1560
36005002800,"Bronx County, NY",40.8225183,-73.8782336,37.85948986886094,45.6198347107438,31.419249592169656,0.0,0.0,0,0,38,0.0,20333.4,0,0,1561
36005007000,"Bronx County, NY",40.8298152,-73.8656233,19.7384376608716,89.78512396694215,4.33931484502447,0.0,0.0,0,0,38,0.0,20333.4,0,0,1562
36005034000,"Bronx County, NY",40.8684405,-73.862923,57.54903933455115,85.55371900826447,38.711256117455136,0.0,0.0,0,0,38,0.0,20333.4,0,0,1563
36005025000,"Bronx County, NY",40.8517064,-73.8557006,25.698414434402704,48.89256198347107,13.507340946166394,0.0,0.0,0,0,38,0.0,20333.4,0,0,1564
36005016400,"Bronx County, NY",40.8322025,-73.824847,37.12509874016012,47.30578512396694,29.135399673735723,0.0,0.0,0,0,38,0.0,20333.4,0,0,1565
36005001902,"Bronx County, NY",40.803683,-73.9159297,35.484751959698094,77.65289256198346,16.215334420880914,0.0,0.0,0,0,38,0.0,20333.4,0,0,1566
36005018302,"Bronx County, NY",40.8279119,-73.9187521,39.01539875626395,78.28099173553719,19.445350734094617,0.0,0.0,0,0,38,0.0,20333.4,0,0,1567
36005002701,"Bronx County, NY",40.8050791,-73.9163464,38.840737130998114,93.22314049586777,16.182707993474715,0.0,0.0,0,0,38,0.0,20333.4,0,0,1568
36005033500,"Bronx County, NY",40.89064,-73.9070543,36.75774861308859,35.6694214876033,37.87928221859707,0.0,0.0,0,0,38,0.0,20333.4,0,0,1569
36005005002,"Bronx County, NY",40.8273629,-73.878435,53.88294078480383,99.20661157024794,29.265905383360526,0.0,0.0,0,0,38,0.0,20333.4,0,0,1570
36005025100,"Bronx County, NY",40.8565412,-73.9077336,34.25373838019761,92.92561983471074,12.62642740619902,0.0,0.0,0,0,38,0.0,20333.4,0,0,1571
36005006900,"Bronx County, NY",40.8218666,-73.9157567,47.74258562425342,97.98347107438016,23.262642740619903,0.0,0.0,0,0,38,0.0,20333.4,0,0,1572
36005019500,"Bronx County, NY",40.8304774,-73.9225235,39.509892966721466,94.74380165289257,16.476345840130506,0.0,0.0,0,0,38,0.0,20333.4,0,0,1573
36005021502,"Bronx County, NY",40.8480444,-73.9167104,41.46620503076912,94.44628099173553,18.205546492659053,0.0,0.0,0,0,38,0.0,20333.4,0,0,1574
36005032600,"Bronx County, NY",40.8621894,-73.8554843,31.38567080574688,32.429752066115704,30.37520391517129,0.0,0.0,0,0,38,0.0,20333.4,0,0,1575
36005023501,"Bronx County, NY",40.8521471,-73.9045719,36.57553565459916,90.11570247933885,14.845024469820556,0.0,0.0,0,0,38,0.0,20333.4,0,0,1576
36005024600,"Bronx County, NY",40.8516098,-73.8611557,24.753377536941017,38.01652892561984,16.11745513866232,0.0,0.0,0,0,38,0.0,20333.4,0,0,1577
36005022000,"Bronx County, NY",40.8433426,-73.872429,43.555204074558766,87.17355371900827,21.761827079934747,0.0,0.0,0,0,38,0.0,20333.4,0,0,1578
36005018502,"Bronx County, NY",40.8263118,-73.9059778,51.02796443238435,99.14049586776859,26.26427406199021,0.0,0.0,0,0,38,0.0,20333.4,0,0,1579
36005028800,"Bronx County, NY",40.8542921,-73.8514721,24.268395303014287,24.694214876033058,23.849918433931485,0.0,0.0,0,0,38,0.0,20333.4,0,0,1580
36005003100,"Bronx County, NY",40.8098988,-73.9056901,39.73156256204295,68.72727272727272,22.96900489396411,0.0,0.0,0,0,38,0.0,20333.4,0,0,1581
36005007600,"Bronx County, NY",40.833375,-73.8676557,43.3133529046879,85.9504132231405,21.827079934747147,0.0,0.0,0,0,38,0.0,20333.4,0,0,1582
36005030000,"Bronx County, NY",40.852194,-73.8312298,38.4623494468292,59.50413223140496,24.861337683523654,0.0,0.0,0,0,38,0.0,20333.4,0,0,1583
36005004600,"Bronx County, NY",40.8224189,-73.8691776,29.366189754954306,73.42148760330579,11.745513866231647,0.0,0.0,0,0,38,0.0,20333.4,0,0,1584
36005015700,"Bronx County, NY",40.8329991,-73.88545,52.7729197391741,93.2892561983471,29.853181076672104,0.0,0.0,0,0,38,0.0,20333.4,0,0,1585
36005022404,"Bronx County, NY",40.8527445,-73.8663009,39.006095286640374,79.17355371900825,19.216965742251226,0.0,0.0,0,0,38,0.0,20333.4,0,0,1586
36005017902,"Bronx County, NY",40.8370142,-73.9134989,41.25439321111105,84.0,20.26101141924959,0.0,0.0,0,0,38,0.0,20333.4,0,0,1587
36005008900,"Bronx County, NY",40.8185668,-73.8939061,50.48149914735737,81.02479338842976,31.45187601957586,0.0,0.0,0,0,38,0.0,20333.4,0,0,1588
36005020900,"Bronx County, NY",40.8430704,-73.9150173,41.96209656540562,89.05785123966942,19.77161500815661,0.0,0.0,0,0,38,0.0,20333.4,0,0,1589
36005022200,"Bronx County, NY",40.8356878,-73.855205,9.042433413549563,71.60330578512398,1.1419249592169658,0.0,0.0,0,0,38,0.0,20333.4,0,0,1590
36005034800,"Bronx County, NY",40.8694471,-73.8530706,55.0000925354319,76.56198347107438,39.51060358890702,0.0,0.0,0,0,38,0.0,20333.4,0,0,1591
36005033802,"Bronx County, NY",40.8705487,-73.865744,51.014329479566236,69.0909090909091,37.66721044045677,0.0,0.0,0,0,38,0.0,20333.4,0,0,1592
36005023703,"Bronx County, NY",40.8600426,-73.8995706,27.25076974609491,97.68595041322314,7.601957585644372,0.0,0.0,0,0,38,0.0,20333.4,0,0,1593
36005009200,"Bronx County, NY",40.8323395,-73.8521545,10.109614540086968,78.31404958677686,1.3050570962479608,0.0,0.0,0,0,38,0.0,20333.4,0,0,1594
36005031200,"Bronx County, NY",40.8620616,-73.8424492,20.82633585674162,14.082644628099173,30.799347471451878,0.0,0.0,0,0,38,0.0,20333.4,0,0,1595
36005023200,"Bronx County, NY",40.8469746,-73.8633164,38.1476934856466,86.77685950413223,16.769983686786297,0.0,0.0,0,0,38,0.0,20333.4,0,0,1596
36005008600,"Bronx County, NY",40.8198788,-73.8498059,25.910036641938976,97.05785123966942,6.916802610114193,0.0,0.0,0,0,38,0.0,20333.4,0,0,1597
36005033201,"Bronx County, NY",40.8594756,-73.8692323,41.78363253731571,79.0413223140496,22.088091353996735,0.0,0.0,0,0,38,0.0,20333.4,0,0,1598
36005004400,"Bronx County, NY",40.8265155,-73.8664136,26.368867323561222,95.14049586776859,7.308319738988581,0.0,0.0,0,0,38,0.0,20333.4,0,0,1599
36005028600,"Bronx County, NY",40.8491849,-73.8477752,2.7711629753179663,29.421487603305785,0.26101141924959215,0.0,0.0,0,0,38,0.0,20333.4,0,0,1600
36005020400,"Bronx County, NY",40.8408659,-73.8508567,5.178542795856773,68.49586776859505,0.3915171288743882,0.0,0.0,0,0,38,0.0,20333.4,0,0,1601
36005003300,"Bronx County, NY",40.8082418,-73.9119436,41.76756087362239,90.01652892561984,19.380097879282218,0.0,0.0,0,0,38,0.0,20333.4,0,0,1602
36005020100,"Bronx County, NY",40.8421586,-73.9269632,34.69648603930071,90.21487603305786,13.344208809135399,0.0,0.0,0,0,38,0.0,20333.4,0,0,1603
36005029500,"Bronx County, NY",40.884935,-73.9085679,43.47624982526507,65.38842975206612,28.907014681892335,0.0,0.0,0,0,38,0.0,20333.4,0,0,1604
36005035100,"Bronx County, NY",40.8950697,-73.8999975,44.59716375154245,43.63636363636363,45.57911908646003,0.0,0.0,0,0,38,0.0,20333.4,0,0,1605
36005023704,"Bronx County, NY",40.8562675,-73.9019054,32.40960065401092,87.60330578512396,11.99021207177814,0.0,0.0,0,0,38,0.0,20333.4,0,0,1606
36005022102,"Bronx County, NY",40.8376586,-73.9160957,42.79619017150519,97.2892561983471,18.825448613376835,0.0,0.0,0,0,38,0.0,20333.4,0,0,1607
36005021002,"Bronx County, NY",40.8384785,-73.8565158,8.261953699439784,77.48760330578513,0.8809135399673736,0.0,0.0,0,0,38,0.0,20333.4,0,0,1608
36005024502,"Bronx County, NY",40.8551094,-73.9135653,30.498710729371112,66.61157024793388,13.964110929853183,0.0,0.0,0,0,38,0.0,20333.4,0,0,1609
36005027300,"Bronx County, NY",40.8738945,-73.9032292,29.535294115333116,89.42148760330578,9.755301794453507,0.0,0.0,0,0,38,0.0,20333.4,0,0,1610
36005002500,"Bronx County, NY",40.8070025,-73.9208749,37.115292383971024,96.39669421487604,14.29037520391517,0.0,0.0,0,0,38,0.0,20333.4,0,0,1611
36005009800,"Bronx County, NY",40.8254505,-73.8495052,10.879489226603043,49.02479338842975,2.4143556280587277,0.0,0.0,0,0,38,0.0,20333.4,0,0,1612
36005027401,"Bronx County, NY",40.8404445,-73.8226303,36.54410209524979,50.34710743801652,26.525285481239802,0.0,0.0,0,0,38,0.0,20333.4,0,0,1613
36005034300,"Bronx County, NY",40.9096659,-73.8981711,28.365568025729655,13.223140495867769,60.848287112561174,0.0,0.0,0,0,38,0.0,20333.4,0,0,1614
36005025300,"Bronx County, NY",40.8610069,-73.9045549,26.695376848431003,94.14876033057851,7.569331158238173,0.0,0.0,0,0,38,0.0,20333.4,0,0,1615
36005033700,"Bronx County, NY",40.9063138,-73.9025167,34.86813554846697,20.09917355371901,60.48939641109299,0.0,0.0,0,0,38,0.0,20333.4,0,0,1616
36005032300,"Bronx County, NY",40.9053418,-73.9075805,40.30338079958148,28.03305785123967,57.94453507340946,0.0,0.0,0,0,38,0.0,20333.4,0,0,1617
36005022703,"Bronx County, NY",40.8440365,-73.9105204,40.124985055877985,75.3388429752066,21.37030995106036,0.0,0.0,0,0,38,0.0,20333.4,0,0,1618
36005012300,"Bronx County, NY",40.830115,-73.8860075,55.11389990473186,94.7107438016529,32.07177814029364,0.0,0.0,0,0,38,0.0,20333.4,0,0,1619
36005009600,"Bronx County, NY",40.8347812,-73.8437163,6.32741114090535,61.35537190082645,0.6525285481239804,0.0,0.0,0,0,38,0.0,20333.4,0,0,1620
36005018900,"Bronx County, NY",40.8317231,-73.9302072,34.283410231685586,94.18181818181817,12.479608482871125,0.0,0.0,0,0,38,0.0,20333.4,0,0,1621
36005011800,"Bronx County, NY",40.8097065,-73.8001663,56.0799720182186,61.553719008264466,51.092985318107665,0.0,0.0,0,0,38,0.0,20333.4,0,0,1622
36005004300,"Bronx County, NY",40.8136213,-73.9170376,42.49303617742517,95.17355371900827,18.97226753670473,0.0,0.0,0,0,38,0.0,20333.4,0,0,1623
36005016700,"Bronx County, NY",40.8404808,-73.9021708,45.35471760664531,87.93388429752066,23.3931484502447,0.0,0.0,0,0,38,0.0,20333.4,0,0,1624
36005013500,"Bronx County, NY",40.8271333,-73.9020965,49.90461558251227,89.48760330578513,27.830342577487766,0.0,0.0,0,0,38,0.0,20333.4,0,0,1625
36005036000,"Bronx County, NY",40.8668405,-73.8431182,34.499919254480155,34.710743801652896,34.29037520391517,0.0,0.0,0,0,38,0.0,20333.4,0,0,1626
36005024501,"Bronx County, NY",40.8528793,-73.9154618,36.61488170825175,90.9090909090909,14.747145187601957,0.0,0.0,0,0,38,0.0,20333.4,0,0,1627
36005016900,"Bronx County, NY",40.8377899,-73.9027247,39.34460990062864,62.34710743801652,24.828711256117455,0.0,0.0,0,0,38,0.0,20333.4,0,0,1628
36005005400,"Bronx County, NY",40.8298985,-73.8797154,52.63570626276631,96.49586776859505,28.711256117455136,0.0,0.0,0,0,38,0.0,20333.4,0,0,1629
36005030701,"Bronx County, NY",40.8931511,-73.9105743,35.11570671050829,29.619834710743802,41.631321370309955,0.0,0.0,0,0,38,0.0,20333.4,0,0,1630
36005000200,"Bronx County, NY",40.8081797,-73.8566781,24.664286311705244,34.14876033057851,17.814029363784666,0.0,0.0,0,0,38,0.0,20333.4,0,0,1631
36005004001,"Bronx County, NY",40.8282719,-73.8583355,5.70515303179278,12.62809917355372,2.5774877650897228,0.0,0.0,0,0,38,0.0,20333.4,0,0,1632
36005015900,"Bronx County, NY",40.8223738,-73.8935545,52.6349890719981,82.84297520661157,33.442088091353995,0.0,0.0,0,0,38,0.0,20333.4,0,0,1633
36005032400,"Bronx County, NY",40.8613366,-73.8597114,44.08405226843587,63.570247933884296,30.570962479608482,0.0,0.0,0,0,38,0.0,20333.4,0,0,1634
36005021800,"Bronx County, NY",40.8374667,-73.869395,43.44145506076233,89.12396694214875,21.174551386623165,0.0,0.0,0,0,38,0.0,20333.4,0,0,1635
36005034400,"Bronx County, NY",40.8683644,-73.8571317,46.27216596540786,56.33057851239669,38.00978792822186,0.0,0.0,0,0,38,0.0,20333.4,0,0,1636
36005018102,"Bronx County, NY",40.832265,-73.9181384,41.15049639119491,91.53719008264463,18.499184339314844,0.0,0.0,0,0,38,0.0,20333.4,0,0,1637
36005001600,"Bronx County, NY",40.8188478,-73.8580764,28.167419647284657,76.23140495867769,10.407830342577489,0.0,0.0,0,0,38,0.0,20333.4,0,0,1638
36005008400,"Bronx County, NY",40.8156088,-73.8477354,16.880367695359304,25.388429752066116,11.223491027732463,0.0,0.0,0,0,38,0.0,20333.4,0,0,1639
36005004800,"Bronx County, NY",40.8270172,-73.8743044,50.85493189177917,93.25619834710743,27.732463295269167,0.0,0.0,0,0,38,0.0,20333.4,0,0,1640
36005034200,"Bronx County, NY",40.8684165,-73.8600255,33.0998451135122,29.289256198347108,37.40619902120718,0.0,0.0,0,0,38,0.0,20333.4,0,0,1641
36005023302,"Bronx County, NY",40.8481852,-73.9047291,39.396126596746164,86.41322314049586,17.96084828711256,0.0,0.0,0,0,38,0.0,20333.4,0,0,1642
36005011502,"Bronx County, NY",40.8200657,-73.8865202,57.16322047517409,89.22314049586777,36.6231647634584,0.0,0.0,0,0,38,0.0,20333.4,0,0,1643
36005023000,"Bronx County, NY",40.8492873,-73.8660154,39.52046970772406,84.13223140495867,18.564437194127244,0.0,0.0,0,0,38,0.0,20333.4,0,0,1644
36005009301,"Bronx County, NY",40.8143501,-73.8891123,54.49750227954109,89.95041322314049,33.017944535073404,0.0,0.0,0,0,38,0.0,20333.4,0,0,1645
36005015800,"Bronx County, NY",40.8248672,-73.8186182,39.47069339341335,40.7603305785124,38.22185970636215,0.0,0.0,0,0,38,0.0,20333.4,0,0,1646
36005012500,"Bronx County, NY",40.828636,-73.8935227,47.14981911610371,68.82644628099173,32.30016313213703,0.0,0.0,0,0,38,0.0,20333.4,0,0,1647
36005014702,"Bronx County, NY",40.836535,-73.9043914,48.9781029616515,95.73553719008264,25.057096247960846,0.0,0.0,0,0,38,0.0,20333.4,0,0,1648
36005028700,"Bronx County, NY",40.8827147,-73.9046564,36.02218452797189,48.03305785123967,27.01468189233279,0.0,0.0,0,0,38,0.0,20333.4,0,0,1649
36005035000,"Bronx County, NY",40.8685221,-73.8482552,33.40903416085033,30.247933884297524,36.90048939641109,0.0,0.0,0,0,38,0.0,20333.4,0,0,1650
36005020502,"Bronx County, NY",40.8513754,-73.9194914,33.42422008258538,73.32231404958678,15.236541598694945,0.0,0.0,0,0,38,0.0,20333.4,0,0,1651
36005000400,"Bronx County, NY",40.8087867,-73.8514252,16.666629815840153,16.66115702479339,16.6721044045677,0.0,0.0,0,0,38,0.0,20333.4,0,0,1652
36005026300,"Bronx County, NY",40.8647665,-73.9044669,19.709784140076774,82.11570247933885,4.730831973898858,0.0,0.0,0,0,38,0.0,20333.4,0,0,1653
36005002001,"Bronx County, NY",40.8173941,-73.8678806,37.664224775545065,98.14876033057851,14.453507340946167,0.0,0.0,0,0,38,0.0,20333.4,0,0,1654
36005024800,"Bronx County, NY",40.8553409,-73.8584097,34.86974400283099,75.90082644628099,16.01957585644372,0.0,0.0,0,0,38,0.0,20333.4,0,0,1655
36005023800,"Bronx County, NY",40.8437081,-73.8610936,34.00574363770374,73.91735537190083,15.64437194127243,0.0,0.0,0,0,38,0.0,20333.4,0,0,1656
36005018301,"Bronx County, NY",40.8286371,-73.9208133,37.108724308655994,75.50413223140497,18.238172920065253,0.0,0.0,0,0,38,0.0,20333.4,0,0,1657
36005017901,"Bronx County, NY",40.834835,-73.9151867,38.234534909090385,74.67768595041322,19.575856443719413,0.0,0.0,0,0,38,0.0,20333.4,0,0,1658
36005004100,"Bronx County, NY",40.8113856,-73.9194099,40.55133498933719,98.24793388429752,16.737357259380097,0.0,0.0,0,0,38,0.0,20333.4,0,0,1659
36005033801,"Bronx County, NY",40.8675707,-73.8658465,42.978957138864686,50.28099173553719,36.7373572593801,0.0,0.0,0,0,38,0.0,20333.4,0,0,1660
36005026602,"Bronx County, NY",40.845973,-73.8306203,44.90352053478774,92.79338842975207,21.72920065252855,0.0,0.0,0,0,38,0.0,20333.4,0,0,1661
36005011900,"Bronx County, NY",40.8232738,-73.889572,54.1722712740651,81.2892561983471,36.101141924959215,0.0,0.0,0,0,38,0.0,20333.4,0,0,1662
36005031400,"Bronx County, NY",40.8615367,-73.8455326,20.632940974876902,14.743801652892563,28.87438825448613,0.0,0.0,0,0,38,0.0,20333.4,0,0,1663
36005032800,"Bronx County, NY",40.8617363,-73.8631301,51.85935437444668,82.51239669421487,32.59380097879282,0.0,0.0,0,0,38,0.0,20333.4,0,0,1664
36005003700,"Bronx County, NY",40.811457,-73.9121722,37.386561465673445,69.32231404958678,20.163132137030995,0.0,0.0,0,0,38,0.0,20333.4,0,0,1665
36005033000,"Bronx County, NY",40.8616561,-73.8660255,56.49562364061822,92.99173553719008,34.32300163132137,0.0,0.0,0,0,38,0.0,20333.4,0,0,1666
36005021900,"Bronx County, NY",40.8396448,-73.9196221,29.872129392381318,52.49586776859504,16.998368678629692,0.0,0.0,0,0,38,0.0,20333.4,0,0,1667
36005024000,"Bronx County, NY",40.8416234,-73.8688759,36.81451161988991,66.67768595041322,20.32626427406199,0.0,0.0,0,0,38,0.0,20333.4,0,0,1668
36005005100,"Bronx County, NY",40.8132061,-73.9275676,37.43676803967621,96.09917355371901,14.584013050570963,0.0,0.0,0,0,38,0.0,20333.4,0,0,1669
36005033601,"Bronx County, NY",40.8675676,-73.868886,56.755921991307765,95.6694214876033,33.670473083197386,0.0,0.0,0,0,38,0.0,20333.4,0,0,1670
36005017702,"Bronx County, NY",40.8361776,-73.9095498,44.12660254038802,87.63636363636364,22.218597063621534,0.0,0.0,0,0,38,0.0,20333.4,0,0,1671
36005030100,"Bronx County, NY",40.8832399,-73.9179338,10.92339267179772,4.330578512396694,27.553017944535075,0.0,0.0,0,0,38,0.0,20333.4,0,0,1672
36005024100,"Bronx County, NY",40.8531471,-73.9061863,37.58365661458368,97.9504132231405,14.420880913539968,0.0,0.0,0,0,38,0.0,20333.4,0,0,1673
36005026701,"Bronx County, NY",40.8693519,-73.9012276,18.17101859302984,74.41322314049586,4.437194127243067,0.0,0.0,0,0,38,0.0,20333.4,0,0,1674
36005017500,"Bronx County, NY",40.8308225,-73.9136512,44.147282066427934,93.85123966942149,20.766721044045678,0.0,0.0,0,0,38,0.0,20333.4,0,0,1675
36005023502,"Bronx County, NY",40.8512926,-73.9034696,36.16436576473475,85.2892561983471,15.334420880913541,0.0,0.0,0,0,38,0.0,20333.4,0,0,1676
36005019700,"Bronx County, NY",40.8352051,-73.9199778,40.81855620455421,98.77685950413223,16.867862969004893,0.0,0.0,0,0,38,0.0,20333.4,0,0,1677
36005016200,"Bronx County, NY",40.8288502,-73.8217592,13.621317518560664,5.652892561983471,32.82218597063621,0.0,0.0,0,0,38,0.0,20333.4,0,0,1678
36005008700,"Bronx County, NY",40.819672,-73.8972847,53.25685356300271,94.08264462809917,30.146818923327896,0.0,0.0,0,0,38,0.0,20333.4,0,0,1679
36005021200,"Bronx County, NY",40.8361273,-73.8589637,10.303419951747157,73.9504132231405,1.435562805872757,0.0,0.0,0,0,38,0.0,20333.4,0,0,1680
36005025500,"Bronx County, NY",40.8605351,-73.9089405,32.18458552790214,97.0909090909091,10.66884176182708,0.0,0.0,0,0,38,0.0,20333.4,0,0,1681
36005013000,"Bronx County, NY",40.8193055,-73.8147485,40.439004925061354,56.89256198347108,28.74388254486134,0.0,0.0,0,0,38,0.0,20333.4,0,0,1682
36005002002,"Bronx County, NY",40.817637,-73.8644248,35.92930590738988,97.45454545454545,13.246329526916803,0.0,0.0,0,0,38,0.0,20333.4,0,0,1683
36005016600,"Bronx County, NY",40.829528,-73.830183,5.841252642164203,18.34710743801653,1.8597063621533443,0.0,0.0,0,0,38,0.0,20333.4,0,0,1684
36005017701,"Bronx County, NY",40.8331958,-73.9111774,42.25790005937558,82.67768595041322,21.59869494290375,0.0,0.0,0,0,38,0.0,20333.4,0,0,1685
36005028100,"Bronx County, NY",40.8837896,-73.8906453,38.16931639992873,46.611570247933884,31.25611745513866,0.0,0.0,0,0,38,0.0,20333.4,0,0,1686
36005024300,"Bronx County, NY",40.8524282,-73.9115345,37.60566120844438,88.09917355371901,16.05220228384992,0.0,0.0,0,0,38,0.0,20333.4,0,0,1687
36005015300,"Bronx County, NY",40.8334809,-73.8941429,50.60591704010399,90.74380165289256,28.221859706362153,0.0,0.0,0,0,38,0.0,20333.4,0,0,1688
36005007700,"Bronx County, NY",40.8197339,-73.904423,44.47219670511404,73.38842975206612,26.94942903752039,0.0,0.0,0,0,38,0.0,20333.4,0,0,1689
36005031600,"Bronx County, NY",40.8619716,-73.8487247,33.706973436400624,40.16528925619834,28.28711256117455,0.0,0.0,0,0,38,0.0,20333.4,0,0,1690
36005041100,"Bronx County, NY",40.8755828,-73.8871372,45.957472784450715,86.31404958677686,24.469820554649267,0.0,0.0,0,0,38,0.0,20333.4,0,0,1691
36005037000,"Bronx County, NY",40.8730921,-73.8590214,36.24518748008547,29.487603305785125,44.55138662316476,0.0,0.0,0,0,38,0.0,20333.4,0,0,1692
36005042500,"Bronx County, NY",40.8710473,-73.8790905,49.98590932996841,92.82644628099173,26.916802610114193,0.0,0.0,0,0,38,0.0,20333.4,0,0,1693
36005044800,"Bronx County, NY",40.8954712,-73.8413102,36.533254120787525,20.231404958677686,65.97063621533442,0.0,0.0,0,0,38,0.0,20333.4,0,0,1694
36005040600,"Bronx County, NY",40.8879511,-73.8570053,67.36233015309195,76.0,59.70636215334421,0.0,0.0,0,0,38,0.0,20333.4,0,0,1695
36005043000,"Bronx County, NY",40.8934599,-73.8506574,45.92186879381368,32.82644628099173,64.24143556280588,0.0,0.0,0,0,38,0.0,20333.4,0,0,1696
36005037300,"Bronx County, NY",40.8486733,-73.8901415,41.287935546213276,91.50413223140495,18.62969004893964,0.0,0.0,0,0,38,0.0,20333.4,0,0,1697
36005042300,"Bronx County, NY",40.8770682,-73.877321,48.815127724447834,77.12396694214875,30.89722675367047,0.0,0.0,0,0,38,0.0,20333.4,0,0,1698
36005040501,"Bronx County, NY",40.8671293,-73.8909324,29.478738030104775,95.63636363636364,9.086460032626427,0.0,0.0,0,0,38,0.0,20333.4,0,0,1699
36005040502,"Bronx County, NY",40.865878,-73.8889613,31.566261882244607,94.11570247933885,10.587275693311582,0.0,0.0,0,0,38,0.0,20333.4,0,0,1700
36005040800,"Bronx County, NY",40.8897429,-73.8617074,73.18022967575627,91.80165289256198,58.33605220228385,0.0,0.0,0,0,38,0.0,20333.4,0,0,1701
36005042600,"Bronx County, NY",40.8908411,-73.8419292,57.23823315250813,51.86776859504132,63.16476345840131,0.0,0.0,0,0,38,0.0,20333.4,0,0,1702
36005045800,"Bronx County, NY",40.8858611,-73.8452028,76.63000934716688,98.08264462809917,59.8694942903752,0.0,0.0,0,0,38,0.0,20333.4,0,0,1703
36005036502,"Bronx County, NY",40.8423877,-73.8878255,44.67506650109695,85.91735537190083,23.230016313213703,0.0,0.0,0,0,38,0.0,20333.4,0,0,1704
36005039200,"Bronx County, NY",40.8832885,-73.8647381,46.89173292137792,45.32231404958678,48.515497553017944,0.0,0.0,0,0,38,0.0,20333.4,0,0,1705
36005040302,"Bronx County, NY",40.8678463,-73.8921974,26.355386416479124,87.07438016528926,7.977161500815661,0.0,0.0,0,0,38,0.0,20333.4,0,0,1706
36005044902,"Bronx County, NY",40.8988257,-73.8689887,60.70599699589674,60.69421487603306,60.717781402936374,0.0,0.0,0,0,38,0.0,20333.4,0,0,1707
36005051601,"Bronx County, NY",40.8438771,-73.7863576,27.409868253566295,28.892561983471076,26.003262642740623,0.0,0.0,0,0,38,0.0,20333.4,0,0,1708
36005038800,"Bronx County, NY",40.8795982,-73.8553665,53.955122760809886,57.45454545454546,50.668841761827075,0.0,0.0,0,0,38,0.0,20333.4,0,0,1709
36005042200,"Bronx County, NY",40.8910971,-73.8552753,55.87339963677707,50.413223140495866,61.924959216965746,0.0,0.0,0,0,38,0.0,20333.4,0,0,1710
36005036902,"Bronx County, NY",40.8425596,-73.8929199,44.31936194369843,89.45454545454545,21.957585644371942,0.0,0.0,0,0,38,0.0,20333.4,0,0,1711
36005037400,"Bronx County, NY",40.8745379,-73.8666711,59.347945965795866,88.19834710743801,39.93474714518761,0.0,0.0,0,0,38,0.0,20333.4,0,0,1712
36005041800,"Bronx County, NY",40.8971155,-73.8584636,68.90539969617559,75.20661157024794,63.1321370309951,0.0,0.0,0,0,38,0.0,20333.4,0,0,1713
36005038500,"Bronx County, NY",40.856176,-73.8925082,35.82404792178167,98.21487603305785,13.066884176182707,0.0,0.0,0,0,38,0.0,20333.4,0,0,1714
36005037100,"Bronx County, NY",40.8472204,-73.8873781,42.75627642292672,91.40495867768595,20.0,0.0,0.0,0,0,38,0.0,20333.4,0,0,1715
36005036700,"Bronx County, NY",40.840764,-73.8893107,42.49914646219973,75.83471074380165,23.817292006525285,0.0,0.0,0,0,38,0.0,20333.4,0,0,1716
36005040900,"Bronx County, NY",40.876857,-73.89442,25.875650656823517,28.46280991735537,23.523654159869494,0.0,0.0,0,0,38,0.0,20333.4,0,0,1717
36005038700,"Bronx County, NY",40.8579914,-73.8892514,35.1651682111237,93.12396694214875,13.278955954323003,0.0,0.0,0,0,38,0.0,20333.4,0,0,1718
36005039600,"Bronx County, NY",40.8844238,-73.8589556,67.8140161152992,88.7603305785124,51.81076672104405,0.0,0.0,0,0,38,0.0,20333.4,0,0,1719
36005041300,"Bronx County, NY",40.8740946,-73.8851972,47.38205908365554,91.1404958677686,24.63295269168026,0.0,0.0,0,0,38,0.0,20333.4,0,0,1720
36005040100,"Bronx County, NY",40.8646118,-73.8976516,19.420646251236356,95.53719008264463,3.947797716150082,0.0,0.0,0,0,38,0.0,20333.4,0,0,1721
36005040303,"Bronx County, NY",40.8696839,-73.8934711,26.78716500536866,93.38842975206612,7.6835236541598695,0.0,0.0,0,0,38,0.0,20333.4,0,0,1722
36005046209,"Bronx County, NY",40.8833754,-73.831994,71.18272380279961,86.80991735537191,58.36867862969005,0.0,0.0,0,0,38,0.0,20333.4,0,0,1723
36005042000,"Bronx County, NY",40.8930261,-73.8598556,75.74755186044653,93.91735537190083,61.092985318107665,0.0,0.0,0,0,38,0.0,20333.4,0,0,1724
