year,stateabbr,countyfips,locationname,locationid,measure,measureid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpop18plus,geolocation,study_county,longitude,latitude,estimated_adults_with_depression,prevalence_percentile,case_burden_percentile,preliminary_need_score,high_need_top20,high_need_top10,poverty_pct,no_vehicle_pct,uninsured_pct,no_internet_pct,median_household_income,acs_complete,acs_all_missing,poverty_vuln_percentile,no_vehicle_vuln_percentile,uninsured_vuln_percentile,no_internet_vuln_percentile,low_income_vuln_percentile,socioeconomic_vulnerability_score,socioeconomic_vulnerability_percentile,high_vulnerability_top20,high_vulnerability_top10,depression_burden_score,refined_need_score,refined_need_percentile,refined_high_need_top20,refined_high_need_top10,high_burden_and_vulnerability_top20,high_burden_and_vulnerability_top10,nearest_trial_site_miles,nearest_trial_zip,recruiting_zips_within_5mi,unique_trials_within_5mi,recruiting_zips_within_10mi,unique_trials_within_10mi,recruiting_zips_within_25mi,unique_trials_within_25mi,recruiting_zips_within_50mi,unique_trials_within_50mi,no_trial_within_5mi,no_trial_within_10mi,no_trial_within_25mi,nearest_site_distance_disadvantage_pct,trial_opportunity_disadvantage_pct,trial_access_disadvantage_score,trial_access_disadvantage_percentile,poor_access_top20,poor_access_top10,high_need_poor_access_top20,high_need_poor_access_top10,ctadi_score,ctadi_percentile,ctadi_additive_sensitivity,ctadi_top20,ctadi_top10,ctadi_top5,critical_desert,high_priority_desert,ctadi_category
2023,NJ,34031,34031236603,34031236603,Depression among adults,DEPRESSION,Crude prevalence,14.3,12.1,16.7,2639,"{'type': 'Point', 'coordinates': [-74.2731384, 41.0394346]}","Passaic County, NJ",-74.2731384,41.0394346,377.37700000000007,23.882544861337685,32.78955954323002,28.336052202283852,False,False,1.7328519855595668,0.657354149548069,5.342960288808665,2.38290879211175,123882.0,True,False,2.5785123966942147,0.8925619834710744,47.30578512396694,23.107438016528924,21.223140495867767,19.021487603305786,7.636363636363637,False,False,28.336052202283852,17.986207919323746,5.090909090909091,False,False,False,False,16.274804596971318,10962,0.0,0.0,0.0,0.0,14.0,37.0,31.0,52.0,True,True,False,99.28221859706362,95.88907014681892,97.58564437194127,99.28221859706362,True,True,False,False,22.48192049673281,17.586776859504134,52.186563843986356,False,False,False,False,False,LOWER_PRIORITY
2023,NJ,34039,34039034600,34039034600,Depression among adults,DEPRESSION,Crude prevalence,13.7,11.6,16.1,3421,"{'type': 'Point', 'coordinates': [-74.2501848, 40.6423509]}","Union County, NJ",-74.2501848,40.6423509,468.67699999999996,14.747145187601957,49.33115823817292,32.03915171288744,False,False,3.5243292405638926,17.862068965517242,12.596634834015461,7.862068965517241,97829.0,True,False,8.892561983471074,26.115702479338843,84.06611570247934,67.14049586776859,37.553719008264466,44.75371900826447,41.02479338842976,False,False,32.03915171288744,36.531972550658594,28.231404958677686,False,False,False,False,6.018845117084994,10314,0.0,0.0,3.0,9.0,22.0,47.0,33.0,53.0,True,False,False,77.71615008156607,79.15171288743883,78.43393148450245,84.11092985318108,True,False,False,False,48.7295569663432,63.272727272727266,56.17116740592938,False,False,False,False,False,LOWER_PRIORITY
2023,NJ,34039,34039034100,34039034100,Depression among adults,DEPRESSION,Crude prevalence,13.3,11.4,15.6,2912,"{'type': 'Point', 'coordinates': [-74.2463311, 40.6561025]}","Union County, NJ",-74.2463311,40.6561025,387.296,9.9673735725938,34.61663947797716,22.29200652528548,False,False,8.902077151335313,12.319391634980988,12.818991097922849,5.931558935361217,95197.0,True,False,32.99173553719008,19.371900826446282,84.62809917355372,54.51239669421487,39.93388429752066,46.287603305785126,43.80165289256198,False,False,22.29200652528548,33.04682970892373,22.545454545454547,False,False,False,False,6.326933531915019,10314,0.0,0.0,3.0,9.0,23.0,47.0,33.0,53.0,True,False,False,79.54323001631322,79.15171288743883,79.34747145187603,84.64926590538336,True,False,False,False,43.68588074854295,54.11570247933884,53.59736022541895,False,False,False,False,False,LOWER_PRIORITY
2023,NJ,34031,34031256804,34031256804,Depression among adults,DEPRESSION,Crude prevalence,17.2,14.8,20.1,5272,"{'type': 'Point', 'coordinates': [-74.3779531, 41.0787934]}","Passaic County, NJ",-74.3779531,41.0787934,906.784,75.54649265905383,93.08319738988581,84.31484502446982,True,True,1.9535569480280135,1.4641288433382138,4.349428676741614,1.6593460224499756,155022.0,True,False,3.239669421487603,2.3140495867768593,38.71074380165289,16.297520661157026,10.942148760330578,14.30082644628099,4.925619834710744,False,False,84.31484502446982,44.62023242959028,42.710743801652896,False,False,False,False,21.85817782931397,10962,0.0,0.0,0.0,0.0,1.0,2.0,29.0,52.0,True,True,False,99.9021207177814,95.88907014681892,97.89559543230015,99.9021207177814,True,True,False,False,65.32146571548255,85.55371900826447,71.30643225971716,True,False,False,False,False,HIGH_CTADI
2023,NJ,34039,34039039801,34039039801,Depression among adults,DEPRESSION,Crude prevalence,16.2,13.8,18.9,3357,"{'type': 'Point', 'coordinates': [-74.1675968, 40.6545325]}","Union County, NJ",-74.1675968,40.6545325,543.834,59.102773246329534,61.892332789559546,60.49755301794454,False,False,6.874216464688675,17.85957736877982,17.509402423735896,13.701431492842536,59476.0,True,False,24.49586776859504,26.08264462809917,91.83471074380165,88.42975206611571,78.01652892561984,61.77190082644629,68.33057851239668,False,False,60.49755301794454,64.41406576517062,74.31404958677686,False,False,False,False,3.6582198092938736,10314,1.0,7.0,4.0,10.0,27.0,50.0,33.0,53.0,False,False,False,55.00815660685156,76.6068515497553,65.80750407830342,74.97553017944534,False,False,False,False,74.64405714824314,92.7603305785124,74.6447898831111,True,True,False,False,False,HIGH_CTADI
2023,NJ,34031,34031246103,34031246103,Depression among adults,DEPRESSION,Crude prevalence,15.7,13.4,18.2,5202,"{'type': 'Point', 'coordinates': [-74.2397143, 40.9399017]}","Passaic County, NJ",-74.2397143,40.9399017,816.7139999999999,49.57585644371941,89.39641109298532,69.48613376835236,False,False,1.0180823583042091,1.170731707317073,1.5800668489820722,4.146341463414634,154000.0,True,False,1.1900826446280992,1.884297520661157,10.84297520661157,39.96694214876033,11.206611570247933,13.01818181818182,4.099173553719009,False,False,69.48613376835236,36.792653661035686,28.826446280991735,False,False,False,False,16.228413516309665,10962,0.0,0.0,0.0,0.0,21.0,45.0,33.0,52.0,True,True,False,99.24959216965742,95.88907014681892,97.56933115823817,99.24959216965742,True,True,False,False,53.488438349693546,70.84297520661157,64.03801922532458,False,False,False,False,False,LOWER_PRIORITY
2023,NJ,34039,34039031301,34039031301,Depression among adults,DEPRESSION,Crude prevalence,15.9,13.6,18.4,2532,"{'type': 'Point', 'coordinates': [-74.1973405, 40.675013]}","Union County, NJ",-74.1973405,40.675013,402.588,53.523654159869494,37.68352365415987,45.60358890701468,False,False,24.14469994391475,27.63605442176871,37.6051598429613,1.1054421768707483,75809.0,True,False,80.03305785123966,37.68595041322314,99.27272727272727,11.107438016528926,60.16528925619835,57.65289256198347,61.20661157024794,False,False,45.60358890701468,53.405100238631306,56.49586776859504,False,False,False,False,5.5724990083126364,10314,0.0,0.0,3.0,9.0,25.0,48.0,33.0,53.0,True,False,False,74.35562805872758,79.15171288743883,76.7536704730832,83.00163132137031,True,False,False,False,68.4780927575368,88.72727272727273,69.74874954498267,True,False,False,False,False,HIGH_CTADI
2023,NJ,34039,34039035500,34039035500,Depression among adults,DEPRESSION,Crude prevalence,14.9,12.7,17.3,5862,"{'type': 'Point', 'coordinates': [-74.2795894, 40.6196181]}","Union County, NJ",-74.2795894,40.6196181,873.438,34.97553017944535,91.90864600326265,63.442088091353995,False,False,9.68671679197995,8.6074177746676,11.917618987818662,8.362491252624213,72759.0,True,False,36.892561983471076,13.619834710743802,82.24793388429752,69.45454545454545,63.53719008264462,53.15041322314049,54.31404958677686,False,False,63.442088091353995,58.87806883906543,65.91735537190083,False,False,False,False,4.403137307400136,07095,1.0,1.0,3.0,9.0,21.0,45.0,33.0,53.0,False,False,False,64.17618270799348,79.15171288743883,71.66394779771616,78.89070146818923,False,False,False,False,72.11287266651613,91.07438016528926,72.40402842004502,True,True,False,False,False,HIGH_CTADI
2023,NJ,34039,34039032702,34039032702,Depression among adults,DEPRESSION,Crude prevalence,13.4,11.4,15.6,3930,"{'type': 'Point', 'coordinates': [-74.2683874, 40.7097253]}","Union County, NJ",-74.2683874,40.7097253,526.62,10.864600326264275,58.82544861337684,34.84502446982056,False,False,8.203865100416824,2.4489795918367347,6.763925729442971,0.46647230320699706,98973.0,True,False,29.884297520661157,3.6694214876033056,59.107438016528924,6.8429752066115705,36.79338842975206,27.259504132231406,15.933884297520661,False,False,34.84502446982056,25.38945438367061,11.735537190082644,False,False,False,False,9.685701985343771,10314,0.0,0.0,1.0,7.0,23.0,47.0,33.0,53.0,True,False,False,90.79934747145188,84.01305057096248,87.40619902120719,89.33115823817292,True,False,False,False,32.378219990253264,33.057851239669425,50.53334771412778,False,False,False,False,False,LOWER_PRIORITY
2023,NJ,34039,34039030704,34039030704,Depression among adults,DEPRESSION,Crude prevalence,14.5,12.5,16.9,2343,"{'type': 'Point', 'coordinates': [-74.2173913, 40.6580308]}","Union County, NJ",-74.2173913,40.6580308,339.735,27.40619902120718,26.035889070146816,26.721044045676997,False,False,14.244186046511627,8.71647509578544,17.74907749077491,1.1494252873563218,89741.0,True,False,54.611570247933884,13.75206611570248,92.03305785123968,11.40495867768595,44.99173553719008,43.35867768595042,39.04132231404959,False,False,26.721044045676997,32.88118317986329,22.28099173553719,False,False,False,False,5.247365263203163,10314,0.0,0.0,3.0,9.0,23.0,47.0,33.0,53.0,True,False,False,71.77814029363785,79.15171288743883,75.46492659053834,82.05546492659053,True,False,False,False,42.75835749751182,52.36363636363637,52.16822833106386,False,False,False,False,False,LOWER_PRIORITY
2023,NJ,34031,34031196401,34031196401,Depression among adults,DEPRESSION,Crude prevalence,17.2,14.8,19.9,3223,"{'type': 'Point', 'coordinates': [-74.2884642, 40.9887073]}","Passaic County, NJ",-74.2884642,40.9887073,554.356,75.54649265905383,63.393148450244695,69.46982055464926,False,False,11.75620332450012,2.3616236162361623,4.649482052517466,3.3210332103321036,151117.0,True,False,45.48760330578512,3.4710743801652892,41.256198347107436,32.892561983471076,11.96694214876033,27.014876033057853,15.636363636363637,False,False,69.46982055464926,42.55309209550645,39.239669421487605,False,False,False,False,17.50185670219194,10962,0.0,0.0,0.0,0.0,17.0,42.0,33.0,52.0,True,True,False,99.64110929853182,95.88907014681892,97.76508972267537,99.64110929853182,True,True,False,False,62.529066758306115,82.51239669421487,69.4403893600097,True,False,False,False,False,HIGH_CTADI
2023,NJ,34039,34039035900,34039035900,Depression among adults,DEPRESSION,Crude prevalence,14.4,12.3,16.7,3400,"{'type': 'Point', 'coordinates': [-74.2794649, 40.6060994]}","Union County, NJ",-74.2794649,40.6060994,489.6,25.693311582381728,52.46329526916803,39.07830342577488,False,False,14.671361502347418,12.72066458982347,8.286516853932584,3.9979231568016615,92045.0,True,False,56.231404958677686,19.867768595041323,68.36363636363636,38.743801652892564,43.02479338842975,45.24628099173553,41.68595041322314,False,False,39.07830342577488,40.38212691949901,34.413223140495866,False,False,False,False,3.4716081331962014,07095,1.0,1.0,3.0,9.0,21.0,45.0,32.0,52.0,False,False,False,52.36541598694943,79.15171288743883,65.75856443719414,74.91027732463296,False,False,False,False,50.773064602100014,67.17355371900825,54.661750232564415,False,False,False,False,False,LOWER_PRIORITY
